8.46,8.94,9.44,9.77,8.62,9.21,9.91,10.46,8.79,9.17,9.59,0,0,0,0,0,0,0,0,0
1.22,1.35,1.62,1.92,2.3,2.93,2.95,2.84,0.01,0.09,0.16,0.18,0,0,0,0,0,0,0,0
-0.16,-0.57,-0.55,-0.62,-0.99,-1.47,-1.61,-1.54,0.53,0.5,0.39,0.29,0,0,0,0,0,0,0,0
8.1,8.6,9.09,9.54,9.89,8.78,9.55,10.42,8.14,8.82,9.29,9.63,0,0,0,0,0,0,0,0
0.92,1.07,1.26,1.52,1.83,2.2,2.6,2.62,2.62,2.57,-0.2,-0.17,-0.16,-0.17,0,0,0,0,0,0
-0.05,-0.39,-0.5,-0.47,-0.67,-0.88,-1.04,-1.11,-1.15,-1.2,0.51,0.47,0.33,0.32,0,0,0,0,0,0
8.34,8.84,9.31,9.76,10.13,10.39,8.88,9.35,10.05,10.6,8.28,8.7,9.18,9.43,0,0,0,0,0,0
0.94,1.1,1.36,1.67,2.04,2.39,2.63,2.67,2.64,2.57,2.32,-0.3,-0.3,-0.23,-0.19,0,0,0,0,0
-0.05,-0.49,-0.57,-0.68,-0.95,-1.24,-1.22,-1.18,-1.27,-1.28,-1.16,0.38,0.42,0.22,0.12,0,0,0,0,0
8.12,8.61,9.11,9.6,9.97,10.06,8.27,8.67,9.28,10.14,10.57,8.03,8.62,9.1,9.52,0,0,0,0,0
0.78,1.06,1.34,1.71,2.12,2.51,2.8,2.84,2.9,2.81,2.62,-0.27,-0.29,-0.21,-0.18,0,0,0,0,0
-0.32,-0.66,-0.8,-0.73,-0.95,-1.23,-1.26,-1.3,-1.37,-1.41,-1.33,0.13,0.3,0.12,0.04,0,0,0,0,0
8.21,8.71,9.2,9.7,10.01,10.24,8.47,8.86,9.64,10.05,10.44,8.07,8.54,9.1,9.44,0,0,0,0,0
0.98,1.15,1.26,1.5,1.74,2.12,2.47,2.49,2.45,2.39,2.21,-0.13,-0.2,-0.15,-0.12,-0.1,0,0,0,0
0.12,-0.24,-0.37,-0.29,-0.46,-0.73,-0.86,-0.89,-1,-1.08,-0.84,0.23,0.43,0.29,0.16,0.16,0,0,0,0
